route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
155,07:44:30,0.4,1600,700,5,6,45,20,13,13,33,12,7,13,1983.6595532092579,6784.239000000001,0.013560771942138672,0.0036330223083496094,0.0,12415.760999999999
55,15:58:00,0.2,0,700,4,5,71,31,7,29,71,0,2,29,3756.0,10188.632,0.037492990493774414,0.004511117935180664,0.0,-10188.632
55,15:58:00,0.2,200,700,4,5,71,31,18,18,31,40,13,18,3756.0,11866.280999999932,0.03615903854370117,0.016476869583129883,0.0,-3866.280999999918
55,15:58:00,0.2,400,700,4,5,71,31,24,12,21,50,19,12,5282.0,14581.180000000002,0.03708696365356445,0.03683280944824219,0.0,5418.819999999998
55,15:58:00,0.2,600,700,4,5,71,31,25,11,17,54,20,11,4320.757165652576,16354.164999999999,0.037544965744018555,0.05115389823913574,0.0,16045.835000000001
55,15:58:00,0.2,800,700,4,5,71,31,25,11,17,54,20,11,4320.757165652583,16354.164999999999,0.036667823791503906,0.03320908546447754,0.0,26845.835
55,15:58:00,0.2,1000,700,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.036895036697387695,0.0450739860534668,0.0,37786.242
55,15:58:00,0.2,1200,700,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.03651714324951172,0.06428098678588867,0.0,48786.242
55,15:58:00,0.2,1400,700,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.03616905212402344,0.05347490310668945,0.0,59786.242
55,15:58:00,0.2,1600,700,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.038372039794921875,0.06512093544006348,0.0,70786.242
192,14:50:30,0.4,0,700,6,7,53,18,8,17,53,0,1,17,2874.0,6895.338000000001,0.00951695442199707,0.0016510486602783203,0.0,-6895.338000000001
192,14:50:30,0.4,200,700,6,7,53,18,17,8,7,46,10,8,2874.0,8926.078999999996,0.009682893753051758,0.0031158924102783203,0.0,273.9210000000039
192,14:50:30,0.4,400,700,6,7,53,18,18,7,6,47,11,7,2874.0,9309.522,0.009630918502807617,0.002012014389038086,0.0,9490.478
192,14:50:30,0.4,600,700,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.010645151138305664,0.003407001495361328,0.0,18990.262000000002
192,14:50:30,0.4,800,700,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.009382963180541992,0.004615068435668945,0.0,28590.262000000002
192,14:50:30,0.4,1000,700,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.009356975555419922,0.004739999771118164,0.0,38190.262
192,14:50:30,0.4,1200,700,6,7,53,18,21,4,4,49,14,4,3092.491857551897,10844.208999999999,0.009573221206665039,0.007390022277832031,0.0,47955.791
192,14:50:30,0.4,1400,700,6,7,53,18,21,4,4,49,14,4,3092.491857551897,10844.208999999999,0.009811878204345703,0.006751060485839844,0.0,57755.791
192,14:50:30,0.4,1600,700,6,7,53,18,21,4,4,49,14,4,3092.491857551897,10844.208999999999,0.009505033493041992,0.007222890853881836,0.0,67555.791
194,15:17:30,1,0,700,22,23,48,11,23,11,48,0,0,11,3960.0,8774.130999999998,0.0052411556243896484,0.0011649131774902344,0.0,-8774.130999999998
194,15:17:30,1,200,700,22,23,48,11,26,8,13,35,3,8,3800.0,9353.68,0.005665779113769531,0.0014679431915283203,0.0,-2353.6800000000003
194,15:17:30,1,400,700,22,23,48,11,29,5,9,39,6,5,3800.0,10641.988999999998,0.0062427520751953125,0.0012691020965576172,0.0,4958.011000000002
